timestamp_sec,amplitude_rms,frequency_centroid_hz
0.0,4.7379928e-08,11365.237665638402
0.1,2.5357527e-05,8672.015700055808
0.2,0.055298753,2504.388112191051
0.3,0.039670553,2344.4382696543344
0.4,0.023456614,4137.720815415599
0.5,0.041255515,1537.8078801884844
0.6,0.0904996,2297.480081450829
0.7,0.08454272,2011.0891542918284
0.8,0.08986657,2078.412318328199
0.9,0.033147134,2675.1709390839646
1.0,0.024581827,8622.536856457686
1.1,0.0003461862,6154.769275753026
1.2,0.014323353,3759.18194291418
1.3,0.053833682,3563.671125238796
1.4,0.04851102,3691.5960612877716
1.5,0.025154216,3491.8202489268815
1.6,0.0034498433,3443.1432996514577
1.7,0.00029451714,3375.2737275168984
1.8,1.2480674e-09,10302.920250938058
1.9,1.1764981e-08,11365.382350005377
2.0,0.012737946,6214.783911700596
2.1,0.055372063,3498.4146307939295
2.2,0.0013794497,4783.166714607276
2.3,7.871959e-05,6201.84158858632
2.4,0.011809326,6109.225146394685
2.5,0.037385978,3656.449547743875
2.6,0.011977676,3653.219369293789
2.7,0.00023779763,6611.25336257038
2.8,0.037049543,4004.4875600850123
2.9,0.028354004,4540.95597330372
3.0,0.022694709,4628.189930563121
3.1,0.0052343123,3341.887110527205
3.2,0.00014814133,4234.388864519481
3.3,2.5208927e-05,8753.290356132722
3.4,0.0,0.0
3.5,1.2316569e-05,8450.686579602547
3.6,0.0006510054,8239.36277146759
3.7,0.05287416,3273.1791958875338
3.8,0.08584512,2663.7501370112964
3.9,0.02776709,3989.3075891043345
4.0,0.051134914,2784.426695159629
4.1,0.00032228488,5686.711511929087
4.2,0.009427352,4072.283050885195
4.3,0.0036796397,7833.294709714875
4.4,0.00054987596,4159.633013470248
4.5,0.022219839,9428.823448314803
4.6,0.0016894946,8023.084989292602
4.7,0.01724705,3508.0308844840583
4.8,0.000889582,6344.826686503609
4.9,0.008455974,4106.313597890561
5.0,0.04589577,3862.734898844857
5.1,0.0343506,4038.174954585062
5.2,0.029431237,3823.3007318334926
5.3,0.012307741,3704.3775873792592
5.4,0.0024276918,2893.839568920628
5.5,5.2423507e-05,8059.727092487436
5.6,0.0,0.0
5.7,0.0,0.0
5.8,0.0,0.0
5.9,7.925628e-06,9455.974687417807
6.0,0.012115818,5735.636391374126
6.1,0.0423985,2938.3934342452694
6.2,0.0010497428,3053.790454856669
6.3,6.1344705e-05,6401.563826273403
6.4,0.00045486962,3046.1312433143844
6.5,0.00042069415,9774.729952238406
6.6,0.02175227,3240.8393624351133
6.7,0.0073283957,4084.011831180437
6.8,0.0042640553,6615.597265113644
6.9,0.0003542454,6578.628818215782
7.0,3.162684e-05,7724.859431647701
7.1,3.1173404e-05,7892.091421766765
7.2,1.0409723e-05,8081.794973234053
7.3,0.0,0.0
7.4,0.0,0.0
7.5,0.0,0.0
7.6,0.0,0.0
7.7,0.0,0.0
7.8,0.0,0.0
7.9,0.0,0.0
8.0,0.0,0.0
8.1,0.0,0.0
8.2,0.0,0.0
8.3,0.0,0.0
8.4,0.0,0.0
8.5,0.0,0.0
8.6,0.0,0.0
8.7,0.0,0.0
8.8,0.0,0.0
8.9,0.0,0.0
9.0,0.0,0.0
9.1,0.0,0.0
9.2,0.0,0.0
9.3,0.0,0.0
9.4,0.0,0.0
9.5,0.0,0.0
9.6,0.0,0.0
9.7,0.0,0.0
9.8,0.0,0.0
9.9,0.0,0.0
10.0,0.0,0.0
10.1,0.0,0.0
10.2,9.117424e-05,5206.48862559915
10.3,0.001173182,1901.969552802771
10.4,0.008832263,2047.1604738323915
10.5,0.010928206,2040.7160181010095
10.6,0.012182664,1840.6556553904156
10.7,0.0070046857,1642.3539654805645
10.8,0.0030430742,1636.1872066814028
10.9,0.0013898055,1537.4076791180187
11.0,0.00094259187,1448.0489519157536
11.1,0.00013691337,4964.476090114875
11.2,6.977754e-05,11817.856610571682
11.3,0.048836377,2214.349843669781
11.4,0.025955046,2709.51857000566
11.5,0.012433939,1533.692204433377
11.6,0.03981044,2723.1948114542356
11.7,0.014633854,1972.6615119448147
11.8,0.014671426,2306.2822638998314
11.9,0.0376818,5968.870065722673
12.0,0.008771303,2117.4086468979
12.1,0.011417398,3061.2759069487447
12.2,0.01291955,3049.221058294044
12.3,0.0136626605,1660.61217180432
12.4,0.037772965,2187.306287204994
12.5,0.011677557,3252.820250806803
12.6,0.009782516,2416.9756023084487
12.7,0.0019314017,3404.8098502071334
12.8,0.022512987,3028.3782389371536
12.9,0.022515144,2931.61921778326
13.0,0.023860851,2915.2768062140453
13.1,0.016920881,2792.4969146196045
13.2,0.0026383407,3132.85763570851
13.3,0.038743798,3882.440523390349
13.4,0.012687767,2910.604838401866
13.5,0.017809473,2481.1898934326387
13.6,0.016457314,2661.692542727033
13.7,0.007193912,1296.1961935618713
13.8,0.011516882,1978.0620875168293
13.9,0.012954044,1782.1510779494547
14.0,0.011521872,4901.786131853425
14.1,0.008041639,2912.2554337905917
14.2,0.000113153335,4533.713506850167
14.3,0.011084343,3137.712575128491
14.4,0.01241706,2821.8061715972567
14.5,0.0068257987,1921.956447798201
14.6,0.0017108889,1471.2921883441802
14.7,0.0022590875,2551.2096737854117
14.8,0.009565315,2263.179210580796
14.9,0.012024702,2849.066431594602
15.0,0.008571099,2280.5200957852107
15.1,0.004722819,2041.1597934684116
15.2,0.0018846764,1659.7445212440373
15.3,0.00018586771,4428.851916722902
15.4,0.0001719601,3351.596878777377
15.5,0.015064217,3042.5311588254435
15.6,0.00052813545,3520.2733142485204
15.7,0.003503666,3942.890181884802
15.8,0.017629806,2406.5425155064077
15.9,0.0004286771,4487.529944005548
16.0,0.0054748543,4106.296008715604
16.1,0.008923216,6176.057276709026
16.2,0.004952075,3176.858782271096
16.3,0.012111062,3451.3503386838156
16.4,0.00828338,2291.797751576219
16.5,0.012325853,2828.3788715246133
16.6,0.0007015661,2678.021052556292
16.7,4.672769e-05,6013.01543141581
16.8,5.1546893e-05,7091.152496830546
16.9,3.9817158e-05,7198.77852227593
17.0,2.2594417e-05,8195.798983649298
17.1,0.0,0.0
17.2,0.0,0.0
17.3,0.0,0.0
17.4,0.0099605555,4803.944614690574
17.5,0.016327448,2991.1350470791117
17.6,0.01352235,3521.19937942559
17.7,0.0059074224,3171.6757823245907
17.8,0.0005185726,5248.844300604492
17.9,0.04990929,2870.2844482969585
18.0,0.023335887,2149.5002519852255
18.1,0.018593457,1395.373625495417
18.2,0.012566555,4565.177686966195
18.3,0.006772608,1991.2298593367855
18.4,0.0075843576,2035.3593566686877
18.5,0.0038462866,4310.147518490395
18.6,0.011504808,7586.374346942353
18.7,0.011261372,4890.513261350399
18.8,0.016014606,2409.4719712474907
18.9,0.011073706,2067.5990723573186
19.0,0.021949654,2803.6694459979726
19.1,0.008634103,3094.728576636453
19.2,0.0001974178,3466.914829861032
19.3,0.009064522,3312.3522407785804
19.4,0.013208643,3475.1641802834456
19.5,0.010974436,3028.5569806575572
19.6,0.008744843,2439.2549486281737
19.7,0.0024458827,1484.202255410718
19.8,0.0001258182,4806.98760335288
19.9,0.0,0.0
20.0,0.0002805804,16037.827807984657
20.1,0.044047154,3037.878601079764
20.2,0.007862039,2407.515758974014
20.3,0.00015641261,3748.775958084472
20.4,3.223131e-05,7479.261354714964
20.5,0.0041878177,2075.6510809408137
20.6,0.027472084,2472.2739260810313
20.7,0.00962163,3474.5416144007795
20.8,0.011700449,6292.549780502866
20.9,0.015389313,5926.819049052524
21.0,0.0053610527,2622.617282670445
21.1,0.004588295,2057.2624305263366
21.2,0.00932625,1859.160091892215
21.3,0.010943458,2505.4167688672596
21.4,0.0024121648,2934.2253350333594
21.5,9.1191476e-05,6335.619510226536
21.6,6.811206e-05,6375.590264299689
21.7,4.9731753e-08,11607.011371663417
21.8,0.0,0.0
21.9,0.0,0.0
22.0,0.0,0.0
22.1,0.0,0.0
22.2,0.0,0.0
22.3,0.0,0.0
22.4,0.0,0.0
22.5,2.5791768e-11,8740.875503133033
22.6,0.00046286467,3176.0756861139434
22.7,0.019974701,1728.0592594449724
22.8,0.006207365,1638.5597322615613
22.9,0.02481027,2265.948881080973
23.0,0.010194554,1723.206542871659
23.1,0.0008655008,1995.80238565615
23.2,0.015898189,2105.2464769970593
23.3,0.015216028,2067.8241027806735
23.4,0.014887525,2227.012034279082
23.5,0.008752383,1983.2470880782319
23.6,0.0038652811,1730.8807157885676
23.7,0.0006810867,1834.6568440585074
23.8,5.9189704e-05,8974.573101931619
23.9,0.026381217,2362.966421179989
24.0,0.00461749,1843.7584803373047
24.1,0.013266799,2768.363393683209
24.2,0.018024364,2795.729626980955
24.3,0.010915246,6010.4746135618725
24.4,0.01296031,5706.209055157722
24.5,0.019388897,2258.6956073268007
24.6,0.009594493,1480.0612182620678
24.7,0.0060479823,1295.3528037247013
24.8,0.016321586,1963.110660848993
24.9,0.006969447,1701.648725256838
25.0,0.0057522366,2607.6821725264513
25.1,0.017528074,3382.5276807193645
25.2,0.007621001,2797.5859484156426
25.3,0.0011543173,1981.4217650088021
25.4,0.00023879138,6236.685762772947
25.5,0.007690499,1806.8237423243413
25.6,0.0067099803,1776.8186193603224
25.7,0.0072368034,2428.740444736146
25.8,0.011653145,2653.066102192956
25.9,0.009872326,1750.421626988576
26.0,0.00085531827,4213.091374560928
26.1,0.0003112578,5730.893777394634
26.2,0.02925683,2123.3379193828573
26.3,0.004252444,2141.8878779150264
26.4,0.00025909845,3691.267143621616
26.5,0.00010551946,5959.181442505013
26.6,0.008914517,3833.5073830147376
26.7,0.0055266926,4535.231203800782
26.8,0.02015306,8032.89857565312
26.9,0.00029945534,7079.131857520963
27.0,0.014910664,2163.6215724063513
27.1,0.013659658,1967.0859338838784
27.2,0.010047028,1840.0145435762918
27.3,0.0067517976,2148.823691273216
27.4,0.009580998,2410.8071238982366
27.5,0.015900772,3216.002901839056
27.6,0.006658358,2555.252671400367
27.7,0.00025229537,2960.30608453222
27.8,6.649317e-05,6669.482276753697
27.9,6.594443e-05,6591.952477758241
28.0,5.3872354e-05,6435.362434316211
28.1,0.0,0.0
28.2,0.0,0.0
