timestamp_sec,amplitude_rms,frequency_centroid_hz
0.0,7.6617965e-07,12387.904448951298
0.1,1.0897543e-06,203.93410887493707
0.2,1.6501651e-06,430.10468896688644
0.3,2.1827711e-06,1348.9610418952948
0.4,2.4870387e-06,1597.8859217801182
0.5,2.1345936e-06,1768.8723849630974
0.6,1.3664485e-06,896.1230743062418
0.7,2.1647747e-06,443.0293550752721
0.8,1.2381149e-06,1411.9432973215362
0.9,1.7011797e-06,1352.2471990242543
1.0,1.937589e-06,1171.310816482627
1.1,2.0000489e-06,912.2717246440575
1.2,1.7832728e-06,1234.4994545964225
1.3,2.1015605e-06,1481.795380298774
1.4,1.5323974e-06,1610.5631589139157
1.5,1.9313186e-06,1486.209649212629
1.6,0.0021032598,2389.848154356129
1.7,0.007991348,7018.662777325496
1.8,0.022277666,2014.809727336876
1.9,0.015017575,3891.2217718414136
2.0,0.030436883,1085.0708629621402
2.1,0.015731268,1690.594823772833
2.2,1.6130219e-06,292.67740681156084
2.3,1.9536067e-06,1610.7066291410767
2.4,2.2770166e-06,2594.2565016175263
2.5,1.7147116e-06,1359.4635074816774
2.6,0.0027908548,9261.606840886598
2.7,0.035975043,3234.0283500123005
2.8,0.0652163,2279.2318516455884
2.9,0.07108675,1239.7702109341033
3.0,0.031671155,4459.8556853584305
3.1,0.03549788,1900.3197494334954
3.2,0.050992664,954.8433215960489
3.3,0.033026822,1441.5568926178262
3.4,0.030605648,1028.3948825232692
3.5,0.012335627,7422.637624823285
3.6,0.023965752,2317.709456267739
3.7,0.05506481,1612.408200668238
3.8,0.054380484,1483.1057769170773
3.9,0.048407167,577.7680122929866
4.0,0.0727944,1201.8851666117346
4.1,0.003527485,1187.1907987614231
4.2,0.042852726,1367.6523170693117
4.3,0.027348049,1386.878610475579
4.4,0.007898227,2631.1937731533344
4.5,0.036976982,1547.959022794277
4.6,0.00015297906,4311.946368614344
4.7,0.008647279,5007.758006403954
4.8,0.013038055,2641.0682872901407
4.9,0.009450142,4285.39919591625
5.0,0.002657657,7305.070340587786
5.1,0.018175974,1156.4619574865947
5.2,0.00910513,6660.180063352985
5.3,0.0097001735,5570.392521858438
5.4,0.032535363,582.0021917576667
5.5,0.02298796,1783.8472501762874
5.6,0.019560885,1712.4420751920475
5.7,0.040213697,1313.8128205685725
5.8,0.009882515,2453.9746090794188
5.9,0.005797074,2724.397462448403
6.0,0.025739748,1483.098561451196
6.1,0.009547766,9379.96226541492
6.2,0.024709744,1450.368149946298
6.3,0.017173374,1368.355691779605
6.4,0.01479412,724.0527849377364
6.5,0.013823422,1749.3044565294315
6.6,0.018137176,1650.018275198742
6.7,0.01395248,4163.4731799123665
6.8,0.0094867665,6482.100425899002
6.9,0.023352481,1460.7819713965964
7.0,0.0020639754,3548.0600999783164
7.1,0.017015534,898.6011168898309
7.2,0.007685911,4983.810396437729
7.3,0.004824827,8346.449093925141
7.4,0.0005539601,2087.4251478149977
7.5,9.540143e-06,463.47657522714655
7.6,6.432056e-07,448.6120703767243
7.7,1.2025876e-06,1266.8891901723778
7.8,1.9442996e-06,1951.0339027365496
7.9,1.1677959e-06,811.2301421513966
8.0,1.1943633e-06,846.2795870504784
8.1,1.7634935e-06,1028.5765740530708
8.2,1.5689875e-06,961.703387358202
8.3,1.8362267e-06,1210.1149875254923
8.4,2.2613542e-06,1622.7318996153256
8.5,1.6633096e-06,883.2197978501817
8.6,1.0369013e-06,1033.04152553278
8.7,2.3844127e-06,940.6850018469034
8.8,1.2898691e-06,2224.503111666562
8.9,0.0026605371,7271.422057532549
9.0,0.060409833,1628.4797916302748
9.1,0.06307445,1189.927464616876
9.2,0.060074374,1674.995846309993
9.3,0.029164743,1674.8992407287283
9.4,0.083915986,1248.8952474475525
9.5,0.046466243,1846.9206166792067
9.6,0.043796033,1445.7500735807753
9.7,0.044267334,1446.6597821834107
9.8,0.01340468,3817.3689165127707
9.9,0.03832231,1052.8601476998424
10.0,0.045130737,1308.06644065718
10.1,0.021323489,1312.2286349647306
10.2,0.04017649,1154.8474889356012
10.3,0.030763745,907.2669262198881
10.4,3.3129515e-06,619.0398118808963
10.5,1.3144335e-06,827.4625151704367
10.6,1.7211013e-06,1912.3289177940867
10.7,1.3305798e-06,1072.21209362257
10.8,0.011763879,6425.386716018966
10.9,0.022158433,5324.907583384152
11.0,0.030517282,594.3842255543668
11.1,0.025677508,1663.3578672249707
11.2,0.028615732,1538.5370367446355
11.3,0.03788002,1558.3024002385923
11.4,0.011918355,893.6490370378555
11.5,0.0066076037,2223.756929702799
11.6,0.024367534,855.0023540324411
11.7,0.009391822,1302.5741886025696
11.8,0.019150512,1621.5776404411931
11.9,0.031024009,1144.416937533342
12.0,0.037887987,1604.3431956063837
12.1,0.03178743,1284.5259651933347
12.2,0.02642378,1545.0116420749237
12.3,0.012201631,2953.850061400801
12.4,0.026484976,1250.7227340729437
12.5,0.0115414625,3279.7819741396374
12.6,0.01666453,3224.120656264757
12.7,0.00778254,4936.393743505669
12.8,0.014510849,2475.7149743950004
12.9,0.02972764,1234.9083101544315
13.0,0.018990224,1470.4612590373406
13.1,0.016872378,3599.6819296617414
13.2,0.015193543,1569.1007298952168
13.3,0.0031686684,725.4167534827907
13.4,0.015504713,1563.4082179916677
13.5,0.00071990024,1908.0093762276563
13.6,1.6405197e-06,871.7729997617378
13.7,2.0341322e-06,1139.5522704938571
13.8,1.5765931e-06,994.7797207163593
13.9,1.8637585e-06,1038.3565890043185
14.0,1.5863244e-06,2638.148948367264
14.1,2.350036e-06,2195.956785456955
14.2,1.0592231e-06,202.25290855306207
14.3,1.6005955e-06,2214.2025889224187
14.4,1.7808125e-06,1162.6524072681364
14.5,1.630533e-06,1997.3897533782206
14.6,1.396196e-06,966.3155444192923
14.7,9.019374e-07,288.47931593284045
14.8,1.6926223e-06,1271.627319897067
14.9,1.1600353e-06,934.6999018509688
15.0,2.1281526e-06,1697.5401873813992
15.1,0.031909112,1483.911933349056
15.2,0.08979989,1408.1451659268646
15.3,0.07251137,1509.5773758007617
15.4,0.022757683,6013.780644230306
15.5,0.06926059,1285.2955688475208
15.6,0.070351824,1521.992388031323
15.7,0.06320511,1496.781354373135
15.8,0.0035390698,436.50275444553176
15.9,0.0513078,1686.9599394884085
16.0,0.06230641,719.8080905035406
16.1,0.031779435,813.8784902767634
16.2,0.015410523,6777.776836468304
16.3,0.014953444,4468.578614494545
16.4,0.02820562,7467.605749940791
16.5,0.031495776,1498.4906583578995
16.6,0.037950236,1361.275160210181
16.7,0.036639776,1363.039251687523
16.8,0.015487286,7204.974203905668
16.9,0.014298233,5310.484666687276
17.0,0.019413803,1495.648787159144
17.1,3.2663897e-06,1445.9498000405856
17.2,1.5991707e-06,1003.262218171932
17.3,9.987111e-07,537.2084492088599
17.4,1.330284e-06,459.05730714640066
17.5,0.005020434,4011.5975044160577
17.6,0.031879097,5154.06310363033
17.7,0.06176037,638.7016521162082
17.8,0.074633606,1159.108581087642
17.9,0.042799536,1247.1687059476808
18.0,0.034116507,1577.2629222633118
18.1,2.5037662e-06,1223.6706369775309
18.2,0.029839221,842.6067663277007
18.3,0.017504208,737.1105913263727
18.4,0.023075886,1709.3489792811497
18.5,0.04104819,1277.3776118450598
18.6,0.0015850987,1096.25379663762
18.7,0.00857655,2630.9996482401366
18.8,0.031597946,662.4717546356321
18.9,0.026027087,3794.698405106553
19.0,0.011183847,2099.931878923285
19.1,0.027762337,1401.1048688483345
19.2,0.015690524,1079.5105284675258
19.3,2.0962052e-06,1461.4610555739243
19.4,1.240314e-06,2641.6912514751225
19.5,6.460382e-07,493.52186814529847
19.6,2.4323776e-06,3822.541370859815
19.7,2.9248513e-06,950.0566243660563
19.8,0.012027614,10110.913108561002
19.9,0.03441696,7604.135649507598
20.0,0.054118138,1974.4087950653054
20.1,0.06557548,1520.5455791167965
20.2,0.055669133,1481.350873907044
20.3,0.038436167,1215.9877427034423
20.4,0.0024282122,3298.2864873258823
20.5,0.022056293,1299.0805810651377
20.6,0.018170893,1511.1253503207686
20.7,0.0012081946,5431.601961139518
20.8,0.03718209,659.7866821850183
20.9,0.0038605665,3086.04996837222
21.0,0.029771876,1530.6685798069038
21.1,0.011481626,6172.489126126678
21.2,0.021931704,2874.260173865696
21.3,0.0046403506,3149.6499083759622
21.4,0.012278555,1252.6248220042885
21.5,0.022505164,1264.2477211171106
21.6,0.030922394,1297.9987452887945
21.7,0.019408436,723.2073973977119
21.8,0.028996445,684.9045610976088
21.9,0.013068122,1229.05071915602
22.0,0.011806068,2953.087494682239
22.1,0.009688891,8531.074179386873
22.2,0.00070722745,2949.4378311320866
22.3,2.3925015e-06,1699.7174517564665
22.4,1.7716737e-06,1039.792354152015
22.5,1.6087336e-06,1255.8557805682067
22.6,1.9686015e-06,2395.843872911295
22.7,1.405128e-06,370.6874961207331
22.8,1.7054399e-06,515.5564401704958
22.9,1.8450601e-06,1978.4134328180835
23.0,1.7719392e-06,645.4416870791805
