timestamp_sec,amplitude_rms,frequency_centroid_hz
0.0,1.2130346e-06,12148.76643713734
0.1,6.624041e-05,447.9491724074537
0.2,6.300376e-05,585.4861462065178
0.3,0.00029471144,1219.6732551258553
0.4,0.0015401538,1654.7777114885043
0.5,0.001845853,2236.7188623938546
0.6,0.0024364633,2369.887315428301
0.7,0.0022622333,2151.2782019021533
0.8,0.002109852,2260.120191093135
0.9,0.0013249263,2105.426191010763
1.0,0.00026976637,1161.042440396356
1.1,6.9612455e-05,1946.504644666038
1.2,0.00013367842,268.5928435462409
1.3,0.0005534837,12632.105238362297
1.4,0.0009461413,4176.275721694372
1.5,0.0025421758,2067.70190507383
1.6,0.0049821814,2255.988754732661
1.7,0.007555023,1986.2529378622462
1.8,0.00773098,1518.9896712670204
1.9,0.011534576,1002.1314694923576
2.0,0.009867682,879.7071270875193
2.1,0.010081038,744.8049489280896
2.2,0.0053694467,920.3542770001509
2.3,0.0033937986,704.1431804437498
2.4,0.0013066236,1370.7397446823534
2.5,0.0015711703,1171.5695086677433
2.6,0.009540519,1273.2681706003593
2.7,0.003042541,1763.6131396287196
2.8,0.0027016972,2580.8035291725128
2.9,0.004206688,2991.652746297998
3.0,0.0026976762,1728.4307653767034
3.1,0.003094087,1696.2952921613908
3.2,0.0055915397,1321.1027836702976
3.3,0.0020723317,1987.1384188519805
3.4,0.010814957,818.208320499828
3.5,0.0018476128,1957.4727932952
3.6,0.014017297,2129.3268943354255
3.7,0.0053044586,3045.2685213747254
3.8,0.0043615964,2687.865589388486
3.9,0.005795943,2658.4375397881217
4.0,0.045886327,2768.597217508354
4.1,0.006484119,2412.7166985998138
4.2,0.0019378517,3300.532883101687
4.3,0.0043665525,4484.883440969223
4.4,0.021227313,936.5450666268817
4.5,0.0025629862,1414.0856502858614
4.6,0.020341657,1140.6992592436475
4.7,0.0042439536,742.3921027960612
4.8,0.0019900096,4508.181563559407
4.9,0.00748014,1659.682421365402
5.0,0.0049581653,1425.8806594076798
5.1,0.0056764507,3426.9542180338276
5.2,0.009393322,2053.9814250946633
5.3,0.007986626,3182.552699298932
5.4,0.003476188,3822.421564175655
5.5,0.011383692,2217.812424606871
5.6,0.006419685,2336.2494662486356
5.7,0.0058537247,762.5425999279537
5.8,0.001238109,1185.9418419525691
5.9,0.0008902113,1946.6025699695401
6.0,0.0042183953,1301.302811980052
6.1,0.007350946,4171.265391898309
6.2,0.00054871995,2981.8368053870563
6.3,0.037525102,3301.479745983411
6.4,0.0052662324,2601.338974970469
6.5,0.002886106,3291.7210568619603
6.6,0.017790973,3232.5377240673915
6.7,0.0021191395,2539.517392568755
6.8,0.0036753353,2569.4606038126676
6.9,0.0008101636,4288.298949241725
7.0,0.0036579322,2301.872654674574
7.1,0.004577278,2317.334161644661
7.2,0.0012822711,4358.476032234627
7.3,0.012870142,4130.228163440428
7.4,0.016527755,3423.652416658731
7.5,0.014104038,3097.342857985738
7.6,0.0121787945,2956.793640606886
7.7,0.010799977,3405.182879738747
7.8,0.012347515,4162.357450175434
7.9,0.001497638,1334.284827617765
8.0,0.011803122,4423.123749589604
8.1,0.0052234977,6401.589119551754
8.2,0.009218693,6478.016752572331
8.3,0.008318787,4640.89111745779
8.4,0.0046791793,4034.423599816303
8.5,0.0008966572,6780.770116470942
8.6,0.008629373,3498.0934740095277
8.7,0.009940446,5233.939170989978
8.8,0.014434081,3937.8599440502203
8.9,0.015514152,2188.8080281213724
9.0,0.0019148161,2815.400801487696
9.1,0.0055227266,2398.707284109819
9.2,0.0117418505,3265.2090806391143
9.3,0.0032490862,2453.9792410840964
9.4,0.005662487,5079.007050535222
9.5,0.0033499426,4946.742116025386
9.6,0.013004665,2722.3760884462326
9.7,0.017145984,1901.525786034415
9.8,0.019984858,3378.4891230980356
9.9,0.016179444,3670.824975708884
10.0,0.018602975,5990.223159848716
10.1,0.011935191,2469.1030038784747
10.2,0.035042368,2488.776546824827
10.3,0.0074166735,3263.5141404251517
10.4,0.02410409,2975.7180805825865
10.5,0.011800631,2934.999027289919
10.6,0.027239222,2001.1091500861037
10.7,0.009508591,1987.822411981449
10.8,0.014997629,2871.2113803264383
10.9,0.01739723,3295.2164560228416
11.0,0.012757247,3460.2133717822603
11.1,0.008225632,4385.60085824541
11.2,0.0039330586,2388.113166549314
11.3,0.0108764665,2858.266189071226
11.4,0.007900862,3224.9861985306493
11.5,0.0046663973,2311.106256039411
11.6,0.005262698,3679.1061818294284
11.7,0.0046646437,2608.4964778348294
11.8,0.0055001806,9992.68370325509
11.9,0.008652649,3516.655458768506
12.0,0.02504906,3174.476750053171
12.1,0.014857053,2441.433727544162
12.2,0.006649553,2416.761881973506
12.3,0.009150107,5761.18006870033
12.4,0.007610821,2285.45725938794
12.5,0.012215795,2052.7393236833673
12.6,0.011437867,2171.1794597466137
12.7,0.011476096,2406.225990461851
12.8,0.00947273,3817.2909215026066
12.9,0.00699363,2432.913796324061
13.0,0.0028234401,3005.7777701011078
13.1,0.003660615,3187.207641848242
13.2,0.0052199266,2286.142496965967
13.3,0.00626022,3043.4402356894575
13.4,0.0062826993,2570.7723804477496
13.5,0.0079382155,2361.8092723516006
13.6,0.0072475784,2899.5714711496285
13.7,0.0059773265,3828.815558203215
13.8,0.004425312,8735.023133056318
13.9,0.0015559617,1754.8948073449772
14.0,0.0018662752,2443.379370137128
14.1,0.043209013,2953.7792888996014
14.2,0.01238829,2792.1360312518927
14.3,0.024185067,2756.674483936736
14.4,0.007251657,4167.087556710695
14.5,0.012033379,3389.3000168584367
14.6,0.009667151,1562.3100117097188
14.7,0.007914106,2954.8789108300866
14.8,0.009662119,3010.8095091292907
14.9,0.0042006406,2305.902988693644
15.0,0.024259556,4109.0975862554005
15.1,0.0036665325,1262.1213490622133
15.2,0.0048816563,2522.828075171096
15.3,0.006823225,2119.398108921281
15.4,0.009012265,2027.7167626458913
15.5,0.007534479,2231.9180865330827
15.6,0.0062954547,1338.7178508314416
15.7,0.0076211207,2366.907353525841
15.8,0.020174805,2585.888604951182
15.9,0.008965362,2953.239365853045
16.0,0.005773249,2356.528168567438
16.1,0.0063034706,2259.8972198381093
16.2,0.008016347,2830.5312179912303
16.3,0.0060147243,2583.3346981436252
16.4,0.005625271,1263.7751007800678
16.5,0.005237254,3577.558648556977
16.6,0.009529358,2053.22511184996
16.7,0.008442021,1609.6211000714611
16.8,0.007685231,6080.450099500176
16.9,0.010667613,2261.2695223843316
17.0,0.007559936,3323.803076906273
17.1,0.00608705,6600.920226779868
17.2,0.0035608206,2214.7130698596416
17.3,0.0055064755,3836.342291536211
17.4,0.0056690965,7716.291355673625
17.5,0.0037993765,3763.561102620278
17.6,0.004771723,2614.4745013684824
17.7,0.004848481,3950.371405600612
17.8,0.020345753,1805.6132870382808
17.9,0.066387825,877.771918478199
18.0,0.008804067,3226.0399391549054
18.1,0.009658645,2081.9984356066543
18.2,0.017964615,1617.038243044474
18.3,0.011878621,1715.6977257030746
18.4,0.01303925,2226.6238890637546
18.5,0.019632073,2712.4023096838728
18.6,0.004101845,3947.277354081631
18.7,0.0056607956,2033.7907786622043
18.8,0.010146648,1796.066722121357
18.9,0.010855536,2187.3921435759194
19.0,0.01198694,2573.219261753832
19.1,0.011082531,2282.148758374521
19.2,0.014126016,2005.261481781375
19.3,0.011924959,5069.228788456296
19.4,0.040730245,1124.5624170659214
19.5,0.010668959,3239.1871413850386
19.6,0.014481199,2726.73750679384
19.7,0.0058619105,5534.5712292077515
19.8,0.018095395,3198.3789034051724
19.9,0.008325504,6043.416601063656
20.0,0.0052067228,4066.3345496230386
20.1,0.014280566,2811.9744794444227
20.2,0.011861543,3973.1905423619073
20.3,0.006743816,4736.180589366151
20.4,0.009238002,5502.164206584865
20.5,0.005752603,5128.204321868792
20.6,0.00455814,4750.796363209152
20.7,0.009347628,3378.3062944059966
20.8,0.0038496864,3785.3495851980415
20.9,0.009781121,4945.929079314328
21.0,0.0072917333,3692.7717715731
21.1,0.012792329,2755.5275716113656
21.2,0.012341156,2422.0301437677585
21.3,0.011424383,2847.7015403056284
21.4,0.009970994,2768.0075844498338
21.5,0.010661951,3042.9255115192714
21.6,0.01578006,2450.188617942849
21.7,0.011219802,5468.5185817636
21.8,0.023000084,2670.995882806845
21.9,0.010573274,2539.5591593654362
22.0,0.012036902,2812.4993903915147
22.1,0.009390016,2323.806818099657
22.2,0.008853433,5538.144890719295
22.3,0.012026745,2491.131670193608
22.4,0.008531685,2705.912805688273
22.5,0.007577953,3227.990961656561
22.6,0.0062055755,6225.432451920921
22.7,0.0341875,2750.4946904477824
22.8,0.043715138,2047.0181908743393
22.9,0.0042236634,4164.276481958133
23.0,0.04328709,2956.9676057867696
23.1,0.0011061281,2435.118077464365
23.2,0.0044183484,9198.731236850139
23.3,0.0077957376,9071.184048741714
23.4,0.0077643543,1913.8309779825688
23.5,0.017908147,1641.2774312855995
23.6,0.021326926,2069.153232869993
23.7,0.019241143,1937.2194959255644
23.8,0.010857691,3222.9684964227754
23.9,0.0110110985,2498.791229337116
24.0,0.032911316,2956.4242653575793
24.1,0.011943182,3453.327086447982
24.2,0.005734055,1248.5325037985099
24.3,0.006348216,4221.134762768461
24.4,0.010455282,8690.937072379533
24.5,0.010941367,4224.1207617715445
24.6,0.00520335,3680.161023759742
