timestamp_sec,amplitude_rms,frequency_centroid_hz
0.0,9.779656e-07,1372.0289183005634
0.1,1.3196471e-05,1427.9322681105593
0.2,2.7284108e-05,1342.841686304758
0.3,3.468333e-05,1403.5459568210958
0.4,8.332982e-05,1360.8405517550407
0.5,9.268385e-05,1510.4354421713065
0.6,8.606826e-05,1498.4077457723065
0.7,0.00014919681,1422.5896128404117
0.8,0.00010590902,1601.343093182561
0.9,0.00018406901,1469.5690479354816
1.0,0.0002305162,1426.1287364815455
1.1,0.00018546644,1527.7903910432542
1.2,0.00032245013,1406.2569706613249
1.3,0.0002539925,1552.6559289684349
1.4,0.00030325275,1566.7371961864578
1.5,0.00041801183,1460.3027170169428
1.6,0.00038690903,1498.2111638563006
1.7,0.0006436191,1286.2461771595033
1.8,0.0006396011,1375.2827559645577
1.9,0.00051638787,1483.7479118789122
2.0,0.0005840793,1451.1391222703144
2.1,0.00046797693,1729.2658959337869
2.2,0.0007376317,1447.2831105926293
2.3,0.00082473824,1542.027661188371
2.4,0.001129451,1356.3941993425508
2.5,0.0012508454,1354.5799484431254
2.6,0.0011581415,1434.2038316118499
2.7,0.0013172954,1439.9084014059179
2.8,0.0012452098,1502.610771342768
2.9,0.00081842113,1764.487797225662
3.0,0.0012239782,1581.25338983369
3.1,0.0014106394,2421.132241466967
3.2,0.001405768,2330.2407202487607
3.3,0.0018179647,2095.793281701778
3.4,0.0010794676,2584.7077426060887
3.5,0.001892708,2041.8042424113917
3.6,0.0015592079,2219.7023847587498
3.7,0.0017978171,2033.04665954664
3.8,0.0026420343,1817.4355626641427
3.9,0.001481646,2318.6043217714832
4.0,0.0042761206,1467.7048424242112
4.1,0.002539928,1867.5080030097442
4.2,0.004064796,1599.2368983246474
4.3,0.0044731596,1563.242478790654
4.4,0.0028276483,1831.5394720888244
4.5,0.0060562803,1438.474775621119
4.6,0.002934225,1884.1132900807597
4.7,0.0038701543,1560.5551527396174
4.8,0.0063862577,1473.3127045579554
4.9,0.0034896065,1849.7268573858255
5.0,0.0060075014,1777.5004705456086
5.1,0.0045357845,1801.7760003197675
5.2,0.003813225,2006.3427126551724
5.3,0.005845425,1676.6753090549687
5.4,0.0025657683,2498.3006214231873
5.5,0.0057026283,1497.898435903211
5.6,0.006061093,1647.4166797035
5.7,0.004791198,1636.0475460947755
5.8,0.008804758,1330.2030827487997
5.9,0.0058678538,1425.3775899422521
6.0,0.005672951,1596.2723307288759
6.1,0.006111991,1528.9807141281653
6.2,0.004357386,1800.0723461887133
6.3,0.00495662,1562.3527457377127
6.4,0.0053592,1627.8976043567686
6.5,0.0043337126,1769.3764089793174
6.6,0.010921637,1225.0292583857258
6.7,0.00577027,1564.7998901250203
6.8,0.0106383385,1201.2274197162385
6.9,0.005156663,1642.7674269037566
7.0,0.0041278293,1940.6289306174936
7.1,0.0069006383,1486.896625799042
7.2,0.0036161335,1857.406429049556
7.3,0.0063805124,1539.1060057983136
7.4,0.0072928737,1525.3326540813873
7.5,0.0045825783,1875.5192371095739
7.6,0.0068394,1499.8344136496273
7.7,0.003504336,1834.4645146671467
7.8,0.007791418,1347.1694147845565
7.9,0.0094142975,1284.6140093098866
8.0,0.0052594924,1739.7035513567016
8.1,0.0105600245,1350.388683092673
8.2,0.005226837,1629.8543834638472
8.3,0.0091684265,1419.09020217104
8.4,0.010184263,1403.1679661307974
8.5,0.009329399,1317.8738644464895
8.6,0.012247168,1289.3728425717795
8.7,0.009456291,1418.8219393468983
8.8,0.01044915,1243.09021970527
8.9,0.0106035955,1315.3378133664623
9.0,0.007998856,1528.2816244922922
9.1,0.011176303,1148.4486695295795
9.2,0.009586971,1299.5753887320034
9.3,0.010487544,1271.7878760705764
9.4,0.008301072,1521.0517637047387
9.5,0.010718953,1497.5638848645965
9.6,0.00729773,1576.5812147611005
9.7,0.011040954,1335.327777121238
9.8,0.0071374434,1430.0637130655537
9.9,0.012636629,1238.0025919205714
10.0,0.007740195,1468.4845984916697
10.1,0.008081249,1448.8604092188898
10.2,0.012608951,1364.373773462191
10.3,0.14418034,1063.1057358076182
10.4,0.16982536,1505.8044398265922
10.5,0.03458176,6262.017365811696
10.6,0.01858179,6338.891852577141
10.7,0.15557785,1303.58809391207
10.8,0.17236823,820.2139630464327
10.9,0.15680088,1447.6664015281472
11.0,0.1489094,1404.5846378545057
11.1,0.13888322,1290.786523324471
11.2,0.13100943,1255.2000851574267
11.3,0.12060456,1227.0026605920848
11.4,0.05644696,2175.4824645739764
11.5,0.022238204,8644.136161297674
11.6,0.02041707,7290.610039656305
11.7,0.007083485,2525.7201690250495
11.8,0.0038188254,2188.1739674786936
11.9,0.009190311,1519.499204230263
12.0,0.008709423,1385.5611945474907
12.1,0.0051785624,1798.277144428555
12.2,0.007539082,1541.361875934902
12.3,0.0054858536,1924.790633532125
12.4,0.006175904,2160.74836508594
12.5,0.07294465,684.3977001853106
12.6,0.12566866,1258.7397967257914
12.7,0.016334442,6996.7589030017425
12.8,0.07016685,1455.4107062251605
12.9,0.12811635,674.1820492098382
13.0,0.13800171,1150.0428867077985
13.1,0.13188003,1333.4044725958333
13.2,0.116229095,1385.4426358778983
13.3,0.108995855,1289.4638860448363
13.4,0.10395467,1059.9068026487403
13.5,0.0979495,1205.076710637486
13.6,0.074462146,1527.3335964821965
13.7,0.014233595,8396.885583496356
13.8,0.015779758,7032.405298891572
13.9,0.010372468,2497.3819344229105
14.0,0.009268908,1671.193734625735
14.1,0.007217725,2320.162617699216
14.2,0.009573626,1490.1920593624848
14.3,0.008232758,1459.4643144809202
14.4,0.005510077,1828.2578622086908
14.5,0.010129653,1390.7702054426472
14.6,0.004550574,1932.0379160318694
14.7,0.012408716,1239.8854862397575
14.8,0.0079857325,1696.0413267018903
14.9,0.0065105027,1702.7368788473436
15.0,0.007387211,1524.5187192873314
15.1,0.008927821,1542.0609482600244
15.2,0.007437965,1480.0754172469697
15.3,0.009417869,1426.577647951142
15.4,0.009342114,1472.9251262177086
15.5,0.007814504,1658.085995698191
15.6,0.0068465928,1747.0905694923347
15.7,0.0074700247,1972.368267479558
15.8,0.10366204,1181.3766480849736
15.9,0.09455738,1693.0258525507747
16.0,0.067296214,1562.716376836077
16.1,0.040249974,1996.8313693344494
16.2,0.027404258,2193.9070269738854
16.3,0.01893441,2084.874570566532
16.4,0.008476978,1792.1967338455981
16.5,0.006228261,1894.0763654285813
16.6,0.011511577,1258.8062927210626
16.7,0.0069001326,1530.2948609430218
16.8,0.0065542036,1633.9718468961069
16.9,0.009789747,1381.7618606738672
17.0,0.006614672,1726.3612427956946
17.1,0.014035221,1532.7909954862323
17.2,0.15192209,2097.266790193951
17.3,0.029249033,6207.888482054058
17.4,0.012598575,4607.755637105099
17.5,0.044224218,2620.978786215861
17.6,0.07567941,1841.612721845293
17.7,0.089496955,791.6002715343691
17.8,0.09590607,1391.3583904591978
17.9,0.022749642,5880.911302785844
18.0,0.09229894,2183.7198345760726
18.1,0.007769349,1945.6864857780474
18.2,0.050500702,3930.750902587066
18.3,0.14883456,745.25251937597
18.4,0.064256586,2045.497151415347
18.5,0.06454118,2643.908257459957
18.6,0.09594497,2945.8986355080215
18.7,0.08058143,3161.625954083483
18.8,0.11017972,669.939054705086
18.9,0.11303475,2636.418185030319
19.0,0.0652196,3995.286884412734
19.1,0.038447358,2989.5077461687124
19.2,0.016444469,2239.5350989080393
19.3,0.006670584,2138.7645320057054
