timestamp_sec,amplitude_rms,frequency_centroid_hz
0.0,0.0,0.0
0.1,0.0,0.0
0.2,0.0,0.0
0.3,0.0,0.0
0.4,4.785387e-06,7432.187645241264
0.5,1.4028374e-05,6598.060579879714
0.6,0.0018473443,3960.5884571822744
0.7,0.072488785,2898.2839989577583
0.8,0.0488088,2542.1079983812815
0.9,0.005086185,3988.8173744001574
1.0,0.02195841,2677.54433315482
1.1,0.049527824,2639.284129784553
1.2,0.03511261,2969.0244582085916
1.3,0.0058724247,6016.381481976285
1.4,0.028451143,2272.5024841516065
1.5,0.010247228,2206.8081587693687
1.6,0.005565386,3468.239314967902
1.7,0.028302718,2928.4637289637576
1.8,0.016450932,1373.204958977818
1.9,0.009526238,6333.235693812207
2.0,0.0048453873,3113.5619782323756
2.1,0.0056793,4525.155510685823
2.2,0.03629525,2444.2357359657053
2.3,0.034823354,2724.9276780211076
2.4,0.012301136,4726.7540022788435
2.5,0.00045065332,5697.764622545902
2.6,0.005221153,2285.812094077419
2.7,0.008250352,3848.2357742083605
2.8,0.0046924874,3420.1578540617006
2.9,0.01316734,3766.416548463012
3.0,0.009992052,2497.1468837750426
3.1,0.011033765,2227.1155841635314
3.2,0.0033844847,2540.716593091512
3.3,0.0017119265,2024.7246648850178
3.4,6.873608e-05,6219.694953737236
3.5,0.00010806172,3885.9090963450626
3.6,0.00021041509,2595.5489597364176
3.7,0.00017184255,2693.6639003480354
3.8,0.00014771565,3020.6516682738875
3.9,0.00015964638,3036.2290775952456
4.0,0.00022391304,2409.746537509329
4.1,0.00014461584,3029.7564032744312
4.2,6.218058e-05,5283.59245115826
4.3,2.3630027e-05,7190.422468099777
4.4,1.9555033e-05,8786.216811059043
4.5,0.00019167666,4778.04658215183
4.6,0.07503187,2196.7548978751074
4.7,0.048892606,1951.4136910662523
4.8,0.036352452,2488.1205907091835
4.9,0.009250665,3309.5714473733087
5.0,0.00032172477,6934.602810101077
5.1,0.020488432,2873.9194364849045
5.2,0.008778446,3499.074382243778
5.3,0.0051243794,3788.5231662193028
5.4,0.015567912,8289.071461030468
5.5,0.00065297063,5450.897822773957
5.6,0.0010749525,5035.31627470609
5.7,0.031119525,2162.7866210778266
5.8,0.0066810646,3439.509828004993
5.9,0.0024659068,6148.7109314456675
6.0,0.016203187,10688.89794312585
6.1,0.021789692,10573.222765149716
6.2,0.021590076,2760.7213250831737
6.3,0.0057790894,3245.857250911546
6.4,0.0006915099,5244.8261042391005
6.5,0.002661497,3674.19453600801
6.6,0.0016378884,2958.738595572293
6.7,0.00068684906,4448.4331083634
6.8,0.00047589836,5448.240051025794
6.9,0.0005397419,5412.694680610556
7.0,0.00041440746,4957.53131685943
7.1,0.0006201009,5208.730021927425
7.2,0.0006760003,5054.684681586745
7.3,0.00060736685,5257.212939974231
7.4,0.00046923727,5170.049304616248
7.5,0.0004175041,4809.600704903729
7.6,0.00043925576,5053.006340752858
7.7,0.00041523404,5213.785864766707
7.8,0.00026349662,5076.500711078882
7.9,0.00029385107,5126.7095432186725
8.0,0.0002517397,5503.442169083376
8.1,0.0003196452,5428.935898582844
8.2,0.00028684817,5829.375691962868
8.3,0.000580806,5305.139476908484
8.4,0.0005320425,5376.751016750948
8.5,0.00038495546,5942.465267191925
8.6,0.00063002476,4980.305397120499
8.7,0.0010622054,4252.806155740763
8.8,0.0007093273,5055.750815271696
8.9,0.0010183149,5450.403037051896
9.0,0.0011188714,5289.471542630143
9.1,0.00062633166,5266.276776222734
9.2,0.0004477782,5298.92618325753
9.3,0.03443421,2532.410830476555
9.4,0.006130105,3443.8089029056528
9.5,0.0074018445,9712.483266696727
9.6,0.003287346,3698.171891224971
9.7,0.0063363863,8408.172712959917
9.8,0.007991697,8255.073481356569
9.9,0.00051424536,5675.995518149159
10.0,0.0034769888,3177.2208807640873
10.1,0.0025346181,3210.0012502886007
10.2,0.0006245929,4703.727052912341
10.3,0.0004508446,5186.597721900376
10.4,0.0005987257,5020.566413657617
10.5,0.00074126385,4691.916313231133
10.6,0.000571186,4963.622907148837
10.7,0.000560834,4576.395787195058
10.8,0.00025626237,5122.826877907886
10.9,0.00031613166,5011.990685134046
11.0,0.00031837408,5171.170576515967
11.1,0.00036892816,5116.865049968054
11.2,0.0006557564,4582.56120776471
11.3,0.010954815,1963.549387720103
11.4,0.048429094,2728.976336409494
11.5,0.0011068033,4489.188876711111
11.6,0.007591809,6720.072397807464
11.7,0.020766515,8704.902979274253
11.8,0.016787864,6518.843954241083
11.9,0.007585278,1987.3148204288068
12.0,0.0090770535,3616.101924137045
12.1,0.0074172216,3301.57110761263
12.2,0.003960111,3662.92672088746
12.3,0.015044721,2875.076661553323
12.4,0.004792259,2964.520647047043
12.5,0.00094811973,3642.656506300594
12.6,0.00069697644,4187.281319903119
12.7,0.00022937355,5525.670304504053
12.8,0.00022851086,5757.751318323099
12.9,0.0003087673,5618.509375423596
13.0,0.00030567416,5349.986487200224
