timestamp_sec,amplitude_rms,frequency_centroid_hz
0.0,1.9575922e-05,16021.53834001504
0.1,3.3315926e-05,16104.864820890365
0.2,3.2585594e-05,16277.030409922098
0.3,3.1994645e-05,16061.78546601075
0.4,3.161551e-05,16010.74634673879
0.5,3.1599833e-05,16121.18813113268
0.6,3.0982297e-05,16095.25512237379
0.7,3.3064392e-05,16026.211320356222
0.8,3.174155e-05,16085.702910652712
0.9,3.2274063e-05,16161.030427422862
1.0,3.322535e-05,16248.559002213664
1.1,3.0674666e-05,16015.939248963241
1.2,3.259885e-05,16189.21114530269
1.3,3.1616986e-05,16003.739520529894
1.4,3.3437827e-05,16132.160041764566
1.5,3.182531e-05,16049.96346277876
1.6,0.0004598175,7408.7934241257335
1.7,0.035379346,1922.675261702196
1.8,0.024419993,1826.3063642072261
1.9,9.596381e-05,9534.996888444566
2.0,7.892783e-05,10402.140517344855
2.1,0.00037621142,8805.768515314972
2.2,0.03320864,1764.1769683176817
2.3,0.036447484,1726.5435078102016
2.4,0.00029007072,7845.876076909712
2.5,0.024396284,1631.3331062934235
2.6,0.022307541,1651.338623058859
2.7,0.0006634028,5947.704205609038
2.8,0.009716993,6775.007407635727
2.9,0.06802067,1655.0973375769422
3.0,0.00029027616,7868.234780641281
3.1,0.047628194,1627.1497525784644
3.2,0.023227265,2066.810432798474
3.3,0.00026523255,6419.595525565199
3.4,0.011249088,2581.0854001999755
3.5,0.004801703,2303.4715435996077
3.6,0.026029745,2799.0170245887266
3.7,0.022215027,2979.5250384197193
3.8,0.016601287,3080.3308134548442
3.9,0.009041514,2866.8033368336473
4.0,0.00047019272,4729.258253938101
4.1,9.540049e-05,10451.821648908493
4.2,5.633262e-05,13297.024338481413
4.3,3.540183e-05,16318.003738459664
4.4,3.1819538e-05,16083.495226188143
4.5,3.345351e-05,15969.11615071417
4.6,3.485672e-05,16418.303575635207
4.7,3.3307137e-05,16050.848158674104
4.8,3.1076986e-05,16022.464252674126
4.9,0.030931091,2930.5621344502465
5.0,0.01524732,2693.377441438951
5.1,0.00041075985,7217.5381785845675
5.2,0.025441078,2466.8561380717656
5.3,0.01969425,2240.4574059862007
5.4,0.00021535218,8539.759130910246
5.5,0.033974655,1713.9426336112615
5.6,0.023016939,1885.1111574156566
5.7,0.022614777,1828.7583105648705
5.8,0.0076191975,2048.480546391241
5.9,0.0050688363,1932.1886496228435
6.0,0.0010118448,3162.6895785387114
6.1,7.620302e-05,11328.844302613958
6.2,3.0840856e-05,15978.983757509957
6.3,0.0026362515,5813.521994082339
6.4,0.04081683,1981.3186677400847
6.5,0.0018652349,3314.828347072902
6.6,7.8577046e-05,10311.523168395623
6.7,0.036690492,2035.725310130615
6.8,0.03875992,2006.0669272289365
6.9,0.023931274,2251.7383468885614
7.0,0.0031211143,2490.4038361488365
7.1,8.259616e-05,10421.373011450949
7.2,0.0015514266,4171.177936231417
7.3,0.046849787,2284.2291192849816
7.4,0.020401398,2572.7339938064624
7.5,9.440312e-05,10159.383067089755
7.6,5.8604364e-05,13039.589602765056
7.7,6.592999e-05,12386.710478543351
7.8,0.01350773,2645.301973432083
7.9,0.026409214,2078.970617847882
8.0,0.022929402,2341.1634185488356
8.1,0.023627292,2658.3900076569726
8.2,0.022120966,2540.447025289563
8.3,0.01048066,2167.8932132152972
8.4,0.00090712856,3282.585895094401
8.5,0.0010718743,10726.411837865498
8.6,0.007659007,7192.817471279618
8.7,0.025907269,2294.937508826718
8.8,0.030654563,2248.804997115907
8.9,0.0001338438,9371.136925055245
9.0,0.02515084,8379.204302443126
9.1,0.01791023,3139.658546616157
9.2,0.019688932,2224.168159605469
9.3,0.0122017525,3410.507273692214
9.4,0.029266464,1507.8165950553282
9.5,0.039961666,2204.5553684401534
9.6,0.0169402,2589.864070896086
9.7,0.00012617296,9492.47906600856
9.8,0.032679774,2267.586433002944
9.9,0.027012203,2146.8492282515335
10.0,0.01759238,2066.2509758271335
10.1,0.017143177,2513.6324326728572
10.2,0.014521287,2748.432266729965
10.3,0.015853766,2187.477986416859
10.4,0.034909584,1998.1917447652042
10.5,0.03286737,2412.0500460424014
10.6,0.024674848,2952.29348311597
10.7,0.001720347,2867.744086994724
10.8,7.7448e-05,10822.30948915795
10.9,5.252249e-05,13957.95574474518
11.0,3.501083e-05,16090.22877748273
11.1,3.2422242e-05,15941.659131746168
11.2,3.0924286e-05,15950.006695140504
11.3,2.9941868e-05,15930.802101527846
11.4,3.1294316e-05,15950.804831864549
11.5,3.10774e-05,16016.18846414442
11.6,3.4493605e-05,16119.65128566857
11.7,0.0024313047,4834.881501725775
11.8,0.027495801,4765.525875205164
11.9,0.056399275,2391.755091047339
12.0,0.03289242,1892.2519048262748
12.1,0.022609845,2525.329534356142
12.2,0.0055110315,3982.6894628583414
12.3,0.003406546,3637.44754501841
12.4,0.010532122,8305.068098178606
12.5,0.009002799,7853.229409264802
12.6,0.03696817,2489.5508760853063
12.7,0.030403366,2504.9377874800043
12.8,0.012135304,2788.6664253899025
12.9,0.0020358998,2442.0500250351306
13.0,9.878045e-05,10209.519678118635
13.1,3.4277593e-05,16272.124084826626
13.2,3.332991e-05,16143.350745701346
13.3,3.2362394e-05,16255.854255079697
13.4,3.0729352e-05,16076.502532915198
13.5,3.29769e-05,16239.808787310276
13.6,3.1976215e-05,16057.9584136774
13.7,0.0001901992,5565.019756170823
13.8,0.048125964,2265.826688555788
13.9,0.054995496,1116.555034952392
14.0,0.03431161,2150.207648118697
14.1,0.010078061,7829.583825945327
14.2,0.02902204,2066.767686266002
14.3,0.03311222,2009.4839361270929
14.4,0.03233436,2329.777979203857
14.5,0.028851973,1316.9723571394152
14.6,0.04642848,1686.3394347021188
14.7,0.0025597916,4494.892424754258
14.8,0.042449046,2252.5541518582927
14.9,0.03638412,2330.3120969369347
15.0,0.01221586,2609.890132061417
15.1,0.00045876153,6659.427060886873
15.2,3.386775e-05,16107.72025398161
15.3,3.239004e-05,16181.150200608876
15.4,5.1355164e-05,13327.245714587421
15.5,0.012204964,2376.0138052158577
15.6,0.040421236,1889.508932478123
15.7,0.023841195,1615.5347112528723
15.8,0.023637788,2376.572052979057
15.9,0.030777996,2051.9583269855507
16.0,0.013695053,2824.903738672669
16.1,0.006144612,3790.7307483655486
16.2,0.033286195,2358.3281692286882
16.3,0.0140603725,7579.766480567872
16.4,0.0053072507,4141.275351230066
16.5,0.028162925,1929.141467867667
16.6,0.040890034,1740.6586230910139
16.7,0.0104945935,7894.490652077569
16.8,0.0040392126,4928.601871210319
16.9,0.04299612,2047.345862376118
17.0,0.034817144,2003.2969098034957
17.1,0.023949431,2059.8319206351807
17.2,0.009645904,1738.5525813460038
17.3,0.023817273,2268.005073077483
17.4,0.012262678,2954.5620204539105
17.5,0.026255155,2019.0331451676002
17.6,0.03412714,2204.5594833189
17.7,0.02624533,2965.1423242053233
17.8,0.0011390431,3592.2730236439766
17.9,4.106427e-05,14761.739381983636
18.0,3.1151034e-05,16053.010714960037
18.1,3.237341e-05,16197.397754609603
18.2,3.1151176e-05,16035.498659114495
18.3,3.1451684e-05,16056.462713083072
18.4,3.9288116e-05,15373.40722012355
18.5,0.0048528435,6006.678582955779
18.6,0.03742708,2060.5841884110896
18.7,0.024199868,1416.7756032097695
18.8,0.0139209535,2897.3382080167844
18.9,0.032516256,1677.2343818847162
19.0,0.0031254303,5218.399004684546
19.1,0.0069999797,6648.52484644151
19.2,0.026037509,1859.6801258984735
19.3,0.024192879,1582.2653505684934
19.4,0.0035104367,3555.2399073171377
19.5,0.04357266,1600.358383909496
19.6,0.05384152,1839.683518620303
19.7,0.00018706472,8933.151267675665
19.8,7.285843e-05,9801.743404702474
19.9,5.7504243e-05,12843.942116111604
20.0,0.025769802,2586.61139744021
20.1,0.033047006,2466.1156920216317
20.2,0.010419831,2778.256715837239
20.3,3.1417192e-05,15901.69912350742
20.4,3.2426924e-05,16018.208618837922
20.5,3.1573683e-05,15949.413994704262
20.6,3.261164e-05,16137.105695395801
20.7,3.3481272e-05,16224.693484831058
20.8,0.0010774963,9468.913972114608
20.9,0.054591242,2121.6562235540437
21.0,0.046549268,2206.5930216440556
21.1,0.022389226,1184.4416819536414
21.2,0.005884289,6514.800096452728
21.3,0.008602493,8481.19727302689
21.4,0.013741906,8601.952445944893
21.5,0.03628647,2551.859760187903
21.6,0.027169792,2302.922616764044
21.7,0.021762507,1647.749570562275
21.8,0.03296213,1376.8938872931312
